owner_id,license_plate,brand,color
108274,DDE95B89,VW,Azul Claro
106430,BCB47B89,Fiat,Vermelho
100206,ADE46B89,Toyota,Prata
101314,FCC94B89,Fiat,Vermelho
106527,AFE60B89,Chevrolet,Azul Claro
100764,EBA70B89,Fiat,Vermelho
105505,FAE33B89,Toyota,Vermelho
106105,DED56B89,VW,Preto
107144,DCC62B89,Honda,Preto
107087,BCA20B89,Fiat,Prata
109955,BDB56B89,VW,Preto
109321,DDD13B89,Fiat,Vermelho
105809,EFE49B89,Fiat,Branco
100038,BBF25B89,VW,Preto
101455,ABF38B89,Toyota,Preto
103525,ABF54B89,Toyota,Vermelho
109994,EFA82B89,Honda,Prata
105149,DBC82B89,Chevrolet,Azul Claro
100950,EFB83B89,Honda,Azul Claro
100826,FAB89B89,Honda,Branco
104653,CFD29B89,Honda,Azul Claro
100274,BBF87B89,Honda,Vermelho
108102,DBD75B89,VW,Preto
106995,BEB78B89,Chevrolet,Prata
101053,DBF84B89,Chevrolet,Prata
109616,BEB76B89,Chevrolet,Azul Claro
107596,FAA58B89,Chevrolet,Branco
105051,CCB77B89,Chevrolet,Prata
104502,DAF17B89,Honda,Preto
105971,FEE53B89,VW,Preto
106773,BCE49B89,Chevrolet,Branco
103390,DCE58B89,Honda,Prata
108034,EDA99B89,Fiat,Preto
103140,BEB58B89,Toyota,Preto
100304,EAF83B89,Chevrolet,Preto
103222,AEA92B89,VW,Prata
104306,ACF73B89,Honda,Vermelho
103256,DBB26B89,Honda,Vermelho
109185,AEA89B89,VW,Branco
108950,BDD93B89,Fiat,Vermelho
104680,FDE67B89,Fiat,Branco
108386,ACE34B89,VW,Prata
106138,FAC54B89,Chevrolet,Prata
102813,FCA25B89,Fiat,Azul Claro
109097,DBB33B89,Fiat,Prata
100511,AED79B89,Fiat,Prata
102954,DEC13B89,Toyota,Vermelho
105907,FFC31B89,VW,Prata
108173,BDE26B89,Toyota,Prata
105446,AAB24B89,Honda,Azul Claro
108997,FED79B89,VW,Prata
105496,EAE72B89,Honda,Prata
100213,DCE20B89,Toyota,Preto
104999,CFF32B89,Fiat,Branco
103458,BDF53B89,VW,Prata
108786,FCB47B89,Honda,Branco
108224,EAE68B89,VW,Vermelho
106233,CFD99B89,VW,Prata
108724,BCE11B89,Toyota,Azul Claro
100742,DBE38B89,Honda,Vermelho
103294,CAB39B89,VW,Vermelho
105213,FDE27B89,Chevrolet,Vermelho
105848,EBF55B89,VW,Branco
107225,EBC30B89,Fiat,Vermelho
106994,ABC34B89,VW,Azul Claro
109300,BBB70B89,Chevrolet,Preto
109477,EAC33B89,VW,Azul Claro
103776,EBB84B89,Honda,Preto
107745,DFD94B89,VW,Preto
100601,BFE38B89,Fiat,Branco
103443,AEC79B89,VW,Preto
100305,CEE45B89,Fiat,Vermelho
109682,CCF24B89,Fiat,Branco
103800,BCF47B89,Fiat,Branco
100381,AAE77B89,Fiat,Azul Claro
100935,DBD40B89,VW,Preto
106224,FFD70B89,Fiat,Azul Claro
103303,BCE29B89,Toyota,Prata
105129,EEE44B89,Toyota,Prata
103732,AAD90B89,Fiat,Branco
104657,ADB29B89,VW,Branco
109546,BEC40B89,Honda,Vermelho
100662,ACE63B89,Fiat,Vermelho
108885,ADA52B89,VW,Branco
107920,FEA99B89,Toyota,Prata
106551,AED67B89,Chevrolet,Branco
103050,EFC17B89,Toyota,Prata
104347,BAE61B89,Honda,Azul Claro
108008,DAA32B89,VW,Azul Claro
103171,AEB93B89,VW,Azul Claro
106987,BAA59B89,Toyota,Vermelho
109702,ADA71B89,VW,Vermelho
101372,AEA80B89,Fiat,Prata
106917,CFC87B89,Chevrolet,Preto
100439,DAF72B89,Honda,Prata
106019,AED53B89,VW,Prata
107230,DCB49B89,Toyota,Preto
104245,EEC81B89,Fiat,Azul Claro
105475,AFA74B89,Toyota,Prata
103077,CDD16B89,Toyota,Azul Claro
108714,CBE25B89,Toyota,Branco
107326,EFC45B89,Fiat,Preto
106053,DBE48B89,Honda,Azul Claro
102782,EFD20B89,Fiat,Branco
100339,FEE67B89,Toyota,Azul Claro
100785,ABD21B89,Fiat,Branco
109239,DAD27B89,VW,Vermelho
105238,AEC48B89,Toyota,Azul Claro
107938,DCA29B89,Chevrolet,Azul Claro
109993,BAF42B89,Honda,Azul Claro
105313,FAE62B89,Fiat,Preto
105708,EBA36B89,VW,Preto
104226,DAB74B89,VW,Preto
109687,FDD43B89,Toyota,Prata
103868,ACB82B89,Honda,Preto
100903,CBD64B89,Fiat,Preto
108466,FFD94B89,VW,Azul Claro
102351,EDE78B89,Chevrolet,Azul Claro
103922,CFD80B89,VW,Azul Claro
106738,ACB67B89,VW,Azul Claro
107946,BAE63B89,VW,Azul Claro
101657,EFC11B89,Toyota,Azul Claro
109363,BCC93B89,Honda,Branco
106438,CBC80B89,Toyota,Azul Claro
101593,DFC89B89,VW,Vermelho
100366,FBF51B89,VW,Azul Claro
108453,FDF91B89,Fiat,Branco
105942,CFA74B89,Honda,Azul Claro
102199,BCA39B89,Honda,Vermelho
101881,FBB18B89,Honda,Preto
107788,EAB21B89,Chevrolet,Preto
109853,FEB99B89,Toyota,Vermelho
105713,FBE55B89,Toyota,Prata
104117,BEB84B89,VW,Preto
103636,FED72B89,Toyota,Vermelho
108962,AAD30B89,Toyota,Prata
104246,AFC39B89,Fiat,Branco
108086,BEE74B89,Toyota,Vermelho
101653,CCD59B89,VW,Vermelho
108260,EFC80B89,Toyota,Branco
101532,EEF35B89,Toyota,Vermelho
103485,CED59B89,Chevrolet,Branco
108150,BAD99B89,Honda,Prata
102541,DAB95B89,Chevrolet,Azul Claro
107622,DFF87B89,Honda,Preto
101206,ABF43B89,Honda,Branco
100343,AAD53B89,Honda,Prata
107011,FDE67B89,Toyota,Branco
106809,BAA56B89,Honda,Prata
100441,AAD38B89,Toyota,Vermelho
108136,EEA39B89,Honda,Azul Claro
100848,DDD80B89,Toyota,Vermelho
103418,DAC60B89,Toyota,Preto
104966,AFC60B89,Toyota,Preto
100085,DDE33B89,Honda,Vermelho
100167,FEA95B89,Chevrolet,Vermelho
103434,EAE33B89,VW,Preto
101133,CFE21B89,Fiat,Branco
101008,ADC13B89,Fiat,Prata
105584,DAB81B89,Fiat,Preto
101418,FFD18B89,Fiat,Vermelho
104206,DAD77B89,VW,Branco
107629,DCB84B89,Chevrolet,Branco
105537,AFF67B89,Honda,Preto
106713,CCB56B89,Honda,Prata
100046,FFE76B89,Chevrolet,Vermelho
103096,CBD18B89,VW,Prata
102346,AAA10B89,Chevrolet,Branco
106013,FBC16B89,Fiat,Preto
108425,ADE49B89,Toyota,Vermelho
100616,DEA25B89,VW,Vermelho
102438,EED49B89,Honda,Vermelho
102069,CEE26B89,Fiat,Branco
101522,DBA92B89,Chevrolet,Prata
104612,DDA76B89,VW,Preto
105252,DBE84B89,Toyota,Prata
108779,CFD47B89,Chevrolet,Branco
102352,CFD40B89,Toyota,Azul Claro
101078,EDA24B89,Honda,Branco
103658,BDD92B89,Chevrolet,Prata
102175,CBC97B89,Chevrolet,Vermelho
105047,AFF40B89,Honda,Vermelho
100624,FDA89B89,VW,Vermelho
106003,BEA45B89,Honda,Branco
108751,ECE68B89,VW,Preto
108670,DBE24B89,Toyota,Preto
100009,CDE46B89,Toyota,Branco
105610,FBB62B89,Honda,Azul Claro
102137,ECB83B89,VW,Preto
100257,FFF84B89,VW,Prata
105007,EFB92B89,Honda,Azul Claro
100147,BEA13B89,Chevrolet,Vermelho
104626,BDA26B89,Honda,Preto
108191,CCE39B89,Chevrolet,Branco
101029,CDF29B89,Honda,Azul Claro
103317,EDD32B89,Fiat,Vermelho
100425,DAE61B89,Toyota,Preto
105307,BBC22B89,Chevrolet,Azul Claro
106357,EAB18B89,Fiat,Preto
103356,BFD32B89,VW,Preto
109147,EAE23B89,VW,Preto
105455,BCB34B89,Toyota,Vermelho
104265,DDE63B89,Toyota,Prata
101099,FFB69B89,Fiat,Branco
108883,FBD54B89,Honda,Vermelho
108321,BBA82B89,Toyota,Azul Claro
108487,FCD51B89,VW,Prata
105074,AFF97B89,VW,Azul Claro
104407,AAF88B89,Toyota,Azul Claro
109101,CBF65B89,VW,Branco
107177,DFD23B89,Toyota,Preto
107720,DFC68B89,Chevrolet,Vermelho
101739,EDE11B89,Fiat,Azul Claro
106061,EAA78B89,Chevrolet,Azul Claro
101132,CAA20B89,Chevrolet,Azul Claro
108167,DAA24B89,Chevrolet,Vermelho
107403,FAE33B89,VW,Prata
101887,BEE81B89,Chevrolet,Vermelho
104972,EFF82B89,Chevrolet,Branco
104762,ACD98B89,Honda,Branco
108342,AAB42B89,Toyota,Preto
107462,BDD41B89,VW,Prata
105312,DCE77B89,Fiat,Prata
108093,CDC43B89,Toyota,Branco
109886,AFA18B89,Toyota,Branco
109638,FBD75B89,Toyota,Prata
108717,DCD34B89,Chevrolet,Branco
100905,AFD54B89,Honda,Prata
103214,ECD39B89,Chevrolet,Azul Claro
101967,BBD15B89,Honda,Azul Claro
101376,DDB34B89,VW,Vermelho
101393,ABE34B89,Chevrolet,Vermelho
107354,CDA65B89,Fiat,Preto
103223,BFD56B89,Honda,Preto
105707,FCF89B89,Toyota,Azul Claro
102915,DEC28B89,Fiat,Vermelho
102716,CAE31B89,VW,Preto
102254,FCB81B89,Fiat,Preto
103200,CBD72B89,Fiat,Vermelho
109599,CBE87B89,VW,Vermelho
100517,ABF57B89,Honda,Preto
100911,EDD61B89,Honda,Azul Claro
106662,ECA87B89,Chevrolet,Prata
101714,ECC22B89,VW,Vermelho
107228,BBD32B89,Honda,Azul Claro
106950,BBB19B89,Toyota,Preto
102937,CED15B89,Chevrolet,Preto
106165,AAD67B89,Chevrolet,Azul Claro
100813,AEC87B89,Fiat,Prata
105357,AEB93B89,Chevrolet,Prata
104585,AEE72B89,VW,Azul Claro
105542,EAF33B89,VW,Azul Claro
100240,EFE28B89,VW,Azul Claro
102151,DCE49B89,VW,Branco
103429,CED90B89,Chevrolet,Vermelho
100923,CFB69B89,Fiat,Azul Claro
107874,CAD95B89,Fiat,Branco
105242,EAE97B89,Honda,Preto
105865,BDC80B89,VW,Azul Claro
102006,DBE35B89,Fiat,Azul Claro
101288,EBA59B89,Honda,Azul Claro
106195,AAD85B89,Chevrolet,Preto
107402,FBF71B89,VW,Vermelho
103710,DDC50B89,VW,Vermelho
108442,DAF79B89,VW,Azul Claro
105530,EAB54B89,Fiat,Azul Claro
101693,EEA98B89,Honda,Branco
107625,CBE73B89,Fiat,Azul Claro
109552,CDA20B89,Toyota,Azul Claro
105094,EAB87B89,Toyota,Vermelho
104400,FBE16B89,Fiat,Preto
102451,AED13B89,Toyota,Vermelho
107128,ECF16B89,Chevrolet,Preto
109984,ECD16B89,Chevrolet,Prata
108674,BAB12B89,VW,Branco
102499,DBF76B89,Fiat,Prata
107072,AAF23B89,Fiat,Preto
100218,DCD44B89,VW,Azul Claro
105983,DBD33B89,Toyota,Preto
107726,DDC52B89,VW,Branco
107100,DDC45B89,Honda,Vermelho
100052,DAD35B89,Fiat,Branco
103860,BBD14B89,VW,Vermelho
103545,DBB36B89,Fiat,Preto
102574,EAF98B89,Fiat,Branco
103560,CDA67B89,Toyota,Preto
103204,ADE72B89,VW,Preto
105859,ABB76B89,Fiat,Preto
106298,FCE44B89,Chevrolet,Preto
104128,DAB31B89,Toyota,Branco
102512,CEA23B89,Fiat,Azul Claro
106087,CDE95B89,Toyota,Prata
105380,CAF82B89,Honda,Azul Claro
101168,AEC37B89,Chevrolet,Vermelho
102081,BBD48B89,Chevrolet,Preto
105735,FEB71B89,Fiat,Preto
101959,EAF12B89,VW,Prata
107344,EAF39B89,Chevrolet,Branco
107286,CAD64B89,VW,Prata
104937,FDC97B89,Toyota,Azul Claro
104470,AAB71B89,Chevrolet,Vermelho
108197,DAA96B89,Chevrolet,Branco
109880,AFB32B89,Fiat,Branco
104856,DCD99B89,Fiat,Preto
109364,BEA87B89,Honda,Vermelho
108896,EAE87B89,Toyota,Branco
105107,ACE29B89,Toyota,Preto
105589,FBE25B89,VW,Vermelho
102382,DDB94B89,Honda,Branco
109570,BBA59B89,Fiat,Prata
107461,DDE70B89,Honda,Preto
100888,FCA78B89,Fiat,Preto
101064,AED24B89,Fiat,Prata
104296,BCD72B89,Honda,Azul Claro
102721,BAC72B89,Chevrolet,Azul Claro
103482,CDB19B89,Fiat,Vermelho
108377,EBA90B89,Toyota,Prata
107077,BED41B89,VW,Vermelho
108749,CFA51B89,VW,Vermelho
104703,CFE22B89,VW,Azul Claro
105728,CAE63B89,Honda,Preto
101771,CDF94B89,Chevrolet,Vermelho
104013,ECA27B89,Honda,Azul Claro
109530,FBF84B89,VW,Vermelho
106306,ABE63B89,Fiat,Prata
108716,CCF25B89,Toyota,Azul Claro
104334,FBA80B89,Fiat,Prata
103168,FFE98B89,Toyota,Azul Claro
103016,FAC14B89,Honda,Branco
106097,CFE81B89,Chevrolet,Branco
104912,EBB65B89,Fiat,Branco
105918,AAF95B89,Honda,Prata
103704,BEF68B89,Honda,Vermelho
106706,ECF86B89,Chevrolet,Vermelho
104373,EDD31B89,Fiat,Vermelho
100197,DFB73B89,VW,Vermelho
103224,FFF93B89,Honda,Azul Claro
107675,BDE59B89,Toyota,Branco
102638,ADB69B89,VW,Prata
103334,EED59B89,Toyota,Vermelho
101153,EEC70B89,VW,Prata
104500,EAE90B89,Chevrolet,Azul Claro
102299,ABC83B89,Fiat,Branco
106946,EEB25B89,VW,Preto
100371,BED26B89,VW,Branco
108957,BED19B89,VW,Prata
105807,BEB52B89,Toyota,Branco
109861,FFF20B89,Toyota,Preto
108474,CCF16B89,Fiat,Azul Claro
100150,DAD50B89,Chevrolet,Preto
103318,DFB30B89,Toyota,Azul Claro
101535,DDA99B89,Chevrolet,Azul Claro
105945,BFD11B89,Chevrolet,Azul Claro
102547,CFB63B89,Toyota,Azul Claro
101277,FBE94B89,Chevrolet,Preto
108968,EDF65B89,Honda,Azul Claro
108287,AEA93B89,Honda,Prata
102225,FCD97B89,Fiat,Branco
103468,ABD21B89,VW,Azul Claro
104518,EBE17B89,Fiat,Prata
101683,DCD89B89,Toyota,Prata
100618,BDF26B89,Fiat,Branco
102200,EED45B89,Fiat,Azul Claro
104580,DDE31B89,Toyota,Vermelho
107947,BEB11B89,Honda,Branco
104197,BCF92B89,Fiat,Prata
100578,ACC58B89,Toyota,Branco
107070,FEF14B89,VW,Vermelho
109883,CFE21B89,Chevrolet,Branco
100334,EDA17B89,Toyota,Prata
108185,BED65B89,VW,Azul Claro
102718,CDF88B89,Fiat,Branco
109966,EAC51B89,Fiat,Vermelho
108075,EFF88B89,Toyota,Prata
107289,DBD81B89,Chevrolet,Preto
108373,DDD49B89,Honda,Preto
104546,AFC90B89,Fiat,Azul Claro
101627,BBC93B89,Toyota,Azul Claro
108389,EEC10B89,Honda,Prata
108842,FAB48B89,VW,Azul Claro
109624,DDD30B89,Fiat,Branco
100676,ABB64B89,Toyota,Vermelho
101006,FCB20B89,Fiat,Vermelho
101863,FAC24B89,Honda,Vermelho
109461,ABC26B89,Honda,Prata
106515,AAA86B89,Honda,Azul Claro
108681,FCD62B89,VW,Branco
105925,ECA92B89,Chevrolet,Branco
107868,BCB53B89,Honda,Preto
106426,AEB75B89,Fiat,Prata
107035,EAC46B89,Chevrolet,Vermelho
100626,CAF54B89,Chevrolet,Branco
103226,CDD48B89,Honda,Branco
102885,AAB93B89,Fiat,Vermelho
106975,DFC81B89,Toyota,Branco
109874,CBA70B89,Honda,Azul Claro
109306,ABC41B89,VW,Preto
104450,AEA86B89,Fiat,Branco
109334,ABC52B89,Chevrolet,Azul Claro
100183,DAE90B89,Fiat,Prata
101319,ADF89B89,Honda,Prata
105693,CCD64B89,VW,Branco
103609,EFF20B89,Fiat,Prata
107949,EFC47B89,Chevrolet,Vermelho
102836,ECB57B89,Toyota,Preto
109694,CAE85B89,VW,Prata
101443,AFF39B89,Honda,Preto
100953,DFA90B89,Honda,Branco
102381,EDB28B89,Honda,Prata
107211,EFB96B89,Chevrolet,Preto
103210,EFD54B89,Chevrolet,Branco
106851,BBA65B89,VW,Azul Claro
109175,CFF22B89,Fiat,Branco
105742,DCC21B89,Toyota,Vermelho
102467,DFD86B89,VW,Preto
100466,FFB58B89,VW,Azul Claro
101962,CDA80B89,Fiat,Vermelho
100533,DFC66B89,VW,Preto
104315,CFB16B89,VW,Azul Claro
108153,DFB46B89,Chevrolet,Vermelho
109082,ECD37B89,Chevrolet,Azul Claro
108894,EAC12B89,Chevrolet,Preto
107535,BFB31B89,Fiat,Prata
105618,BCA25B89,Honda,Vermelho
102045,DCF91B89,VW,Prata
109610,FEA74B89,Chevrolet,Azul Claro
105360,AAD76B89,Honda,Azul Claro
106253,BCA23B89,Chevrolet,Preto
106119,DEB90B89,Chevrolet,Preto
108407,FFC98B89,Toyota,Preto
109466,CED35B89,Fiat,Prata
100638,ACC51B89,Fiat,Prata
104156,CBD59B89,Toyota,Azul Claro
101266,BDD75B89,Fiat,Branco
108688,FEF97B89,Fiat,Azul Claro
106518,CEE54B89,Toyota,Vermelho
100193,FBD84B89,Toyota,Prata
108902,EFB88B89,Toyota,Preto
104622,DBD69B89,Honda,Prata
106320,DDF87B89,Fiat,Prata
100954,DCD50B89,Chevrolet,Azul Claro
101664,BDB96B89,Chevrolet,Preto
106230,FFC88B89,Fiat,Branco
105282,DFC83B89,Toyota,Vermelho
101235,FAF47B89,Fiat,Prata
100152,CFE67B89,Honda,Branco
101247,CAE75B89,Chevrolet,Prata
100411,FCC18B89,Chevrolet,Vermelho
104665,EEF90B89,Fiat,Branco
101566,FFD31B89,Honda,Prata
101354,EAF85B89,Chevrolet,Azul Claro
107621,FAD36B89,Toyota,Branco
104067,DFC33B89,Toyota,Prata
100418,CFF14B89,Honda,Prata
101530,BFE81B89,Fiat,Prata
107008,BEE66B89,VW,Azul Claro
105343,FAD40B89,Fiat,Prata
107802,BBD58B89,VW,Vermelho
100688,EFE97B89,VW,Preto
102378,DDA79B89,Honda,Preto
104119,CFD19B89,Toyota,Branco
101544,BBE15B89,VW,Prata
104230,FEE12B89,VW,Azul Claro
108528,DCE31B89,VW,Prata
109550,FEE68B89,Chevrolet,Azul Claro
103518,EEA85B89,Toyota,Vermelho
102799,ABF97B89,VW,Vermelho
101243,BBB60B89,VW,Preto
101925,EEC41B89,Chevrolet,Vermelho
103945,DCD33B89,Fiat,Prata
105764,BCF67B89,Toyota,Prata
102566,CAE74B89,Chevrolet,Vermelho
105428,ABE74B89,Toyota,Vermelho
108549,CDC21B89,Chevrolet,Branco
106753,FEB82B89,Honda,Branco
109249,DBE95B89,Chevrolet,Vermelho
102471,FFB35B89,VW,Preto
107375,EFB43B89,VW,Prata
104933,FFE60B89,Chevrolet,Branco
101468,BDD94B89,Toyota,Prata
101123,EFF26B89,Honda,Azul Claro
107545,AFA14B89,VW,Preto
109821,BCB97B89,Chevrolet,Azul Claro
102277,EDE74B89,VW,Azul Claro
105802,EEE11B89,Fiat,Preto
106688,DAF43B89,Fiat,Preto
107537,DBB18B89,Chevrolet,Branco
107954,DBF13B89,Toyota,Preto
107806,EFD76B89,Fiat,Vermelho
108723,FDC39B89,Toyota,Azul Claro
106210,FCA89B89,Honda,Branco
102380,EEA21B89,Honda,Branco
100030,EFF23B89,Fiat,Preto
108970,EBA28B89,Chevrolet,Vermelho
101537,ECD53B89,Toyota,Azul Claro
103261,EDA13B89,Honda,Azul Claro
103601,EDF22B89,Honda,Azul Claro
101073,BED16B89,Honda,Prata
104743,ECC13B89,Fiat,Prata
100198,ACC16B89,Honda,Branco
103115,BBF96B89,Toyota,Preto
106583,FCE92B89,VW,Azul Claro
105750,FBD49B89,Fiat,Prata
101489,EAA84B89,Honda,Branco
107343,CBA61B89,Honda,Preto
109660,ECD69B89,Honda,Prata
107692,EDF54B89,Toyota,Azul Claro
107476,AFB94B89,Toyota,Preto
104338,DDC19B89,Chevrolet,Azul Claro
103004,DAF79B89,Toyota,Preto
105280,DAC26B89,Fiat,Vermelho
103197,BAB47B89,Toyota,Vermelho
105527,AAA27B89,Chevrolet,Prata
107656,ECC83B89,Honda,Azul Claro
104046,AFD68B89,Honda,Vermelho
106548,BEA69B89,VW,Vermelho
101795,CBA47B89,Toyota,Branco
108322,AAF46B89,Toyota,Preto
102307,EFD32B89,VW,Prata
101651,FED15B89,VW,Preto
105338,CFA26B89,Toyota,Prata
106267,AEF31B89,Fiat,Branco
105337,DFF22B89,Honda,Branco
104789,DBA12B89,Honda,Vermelho
103607,CCE84B89,VW,Branco
101336,BBC27B89,Toyota,Prata
105258,DDA60B89,Chevrolet,Vermelho
104961,ACB62B89,Fiat,Branco
109961,FCE63B89,Toyota,Azul Claro
103501,FCE19B89,VW,Azul Claro
105882,DEF78B89,Honda,Azul Claro
102795,EFF99B89,Chevrolet,Prata
109140,ECA71B89,Toyota,Prata
106945,BBF47B89,Chevrolet,Prata
109956,FDE50B89,Toyota,Vermelho
104079,BAC42B89,Fiat,Azul Claro
104037,EEA63B89,Toyota,Branco
100157,AFB47B89,VW,Branco
100188,CDE93B89,Honda,Azul Claro
102493,AAC70B89,Chevrolet,Preto
107017,ECD76B89,Chevrolet,Prata
102113,AEA60B89,Toyota,Branco
107383,FBE14B89,VW,Azul Claro
107508,DFE77B89,VW,Vermelho
106742,EBC98B89,Chevrolet,Azul Claro
103287,FFC77B89,Honda,Azul Claro
104208,AAC94B89,VW,Azul Claro
105598,ADA44B89,VW,Preto
107516,EFC56B89,Honda,Preto
109342,BBD22B89,Fiat,Azul Claro
100293,CDA61B89,Chevrolet,Vermelho
104304,DDD44B89,Honda,Vermelho
109152,EFE40B89,VW,Branco
103089,EEE21B89,Chevrolet,Branco
102546,ABC29B89,Fiat,Vermelho
106931,AFB18B89,VW,Branco
105077,FFA79B89,Chevrolet,Azul Claro
108764,FEB30B89,Honda,Vermelho
103013,CDD13B89,Honda,Prata
109160,ACF75B89,Honda,Vermelho
109510,CEF35B89,VW,Branco
104897,EEE75B89,Chevrolet,Branco
101106,FBB69B89,VW,Prata
105454,EDC34B89,Chevrolet,Preto
107104,FEE46B89,Toyota,Vermelho
105816,CAE26B89,Honda,Vermelho
107421,CEB49B89,Fiat,Vermelho
108164,AEB71B89,Chevrolet,Azul Claro
101867,DEE83B89,Chevrolet,Preto
101534,FFC95B89,Chevrolet,Branco
109050,DEA78B89,VW,Preto
109408,ADC67B89,Honda,Preto
109514,BDE86B89,Fiat,Branco
106866,CEA62B89,VW,Prata
106980,EFA42B89,Honda,Vermelho
100498,EFE72B89,Honda,Vermelho
106116,ECC72B89,VW,Branco
101016,FEA76B89,Fiat,Preto
105029,DEE23B89,Fiat,Prata
100016,DBC46B89,VW,Vermelho
106897,DFD42B89,Honda,Azul Claro
100984,FEC81B89,Fiat,Azul Claro
100203,EDB33B89,VW,Azul Claro
102359,BAA82B89,Fiat,Vermelho
100673,EAF53B89,VW,Prata
108381,DCA42B89,Chevrolet,Prata
108286,AAE15B89,Chevrolet,Preto
107760,FED15B89,Chevrolet,Preto
106276,ADB12B89,Toyota,Vermelho
105294,BEA18B89,VW,Prata
102820,ADB54B89,Honda,Azul Claro
108049,DAB60B89,Chevrolet,Azul Claro
104170,FDD54B89,Fiat,Preto
105570,ABF56B89,Honda,Prata
102791,CAA91B89,Toyota,Preto
105089,BBD20B89,VW,Preto
101549,AFE64B89,VW,Preto
104425,FAB24B89,Fiat,Branco
107893,BEF19B89,Honda,Vermelho
103177,BDF66B89,Fiat,Branco
101326,BBB82B89,Toyota,Vermelho
100385,EEA57B89,VW,Prata
108532,FCC32B89,VW,Preto
108494,FCF55B89,Chevrolet,Vermelho
107084,DFC70B89,Toyota,Azul Claro
105568,CCC72B89,Chevrolet,Vermelho
108416,BDE18B89,Honda,Prata
108964,EDB83B89,Toyota,Branco
105949,BCF70B89,Fiat,Vermelho
106877,BCC35B89,Honda,Prata
101650,DFC93B89,Chevrolet,Preto
109679,ACE75B89,Fiat,Vermelho
109407,BBC16B89,Chevrolet,Azul Claro
105195,CAF97B89,Chevrolet,Azul Claro
100359,ACE88B89,Toyota,Azul Claro
105826,DBC63B89,Toyota,Prata
100435,CFB59B89,VW,Branco
109462,EFF70B89,Chevrolet,Preto
104386,AAC28B89,Fiat,Branco
105460,EBF84B89,Toyota,Branco
106175,EAD96B89,Fiat,Preto
102445,FCC30B89,Honda,Vermelho
108090,EFE88B89,Toyota,Prata
109045,DCC49B89,Fiat,Branco
102545,FAD26B89,Fiat,Preto
102852,DBC53B89,Chevrolet,Azul Claro
102562,FAF45B89,VW,Preto
100398,DCD82B89,VW,Preto
101805,DBD81B89,Chevrolet,Prata
108482,ECD44B89,Honda,Preto
101140,FAA47B89,Toyota,Preto
103569,BED97B89,VW,Azul Claro
102600,FFD63B89,VW,Branco
104660,DAB58B89,Honda,Branco
108796,FBA84B89,Toyota,Prata
101475,ECB41B89,VW,Branco
107386,AEF69B89,VW,Branco
104551,ECC57B89,Toyota,Vermelho
104074,FFD91B89,Toyota,Azul Claro
100121,CAA21B89,Chevrolet,Vermelho
100531,ABB47B89,Chevrolet,Vermelho
104369,FBF11B89,Chevrolet,Preto
102563,CAC62B89,Honda,Preto
109784,DFA99B89,Toyota,Prata
105965,EAE15B89,Fiat,Azul Claro
109273,AFD51B89,Honda,Prata
105903,EDB11B89,Honda,Branco
103015,EAE22B89,VW,Vermelho
102164,FED30B89,Toyota,Preto
101772,DEA80B89,Chevrolet,Azul Claro
103623,BDA41B89,Toyota,Prata
105722,CBB60B89,Fiat,Azul Claro
106719,BBE10B89,Chevrolet,Branco
109183,DAE35B89,Chevrolet,Branco
103919,CCE84B89,Toyota,Prata
101813,DFE71B89,VW,Azul Claro
107175,CDD13B89,Toyota,Azul Claro
100280,BDC81B89,Chevrolet,Prata
107944,CBA53B89,VW,Preto
101930,EEA46B89,Honda,Vermelho
104132,DCA62B89,Honda,Prata
105474,ADA59B89,Toyota,Prata
103964,CDC44B89,Toyota,Branco
109522,BFD37B89,Honda,Azul Claro
104577,FEA28B89,Toyota,Azul Claro
104720,BAB43B89,VW,Prata
109608,CEB63B89,VW,Prata
105612,EBC54B89,Toyota,Branco
101889,ACC38B89,Chevrolet,Prata
101270,EAB50B89,Chevrolet,Vermelho
100678,EAE65B89,Honda,Prata
102542,EEA65B89,Fiat,Branco
103209,FCE21B89,Chevrolet,Branco
103141,DDC48B89,VW,Azul Claro
102996,EBD51B89,Chevrolet,Azul Claro
105148,EDB69B89,Toyota,Azul Claro
108919,BED14B89,Chevrolet,Azul Claro
107900,DFE36B89,Toyota,Azul Claro
101638,BAE92B89,VW,Preto
101205,BED67B89,Fiat,Branco
100317,ACE43B89,Toyota,Branco
103193,EBE17B89,VW,Preto
108906,FAA33B89,VW,Prata
100202,FDE48B89,Fiat,Azul Claro
105833,CCE14B89,VW,Branco
103462,CDE31B89,Fiat,Vermelho
100575,BFF16B89,VW,Preto
105754,FED22B89,Fiat,Azul Claro
101352,CCA20B89,Fiat,Vermelho
102204,FEA63B89,Honda,Branco
102965,EAA81B89,Toyota,Preto
101481,DCA88B89,Toyota,Prata
101044,FDE45B89,Fiat,Branco
104459,EFA34B89,Chevrolet,Branco
104272,CFC23B89,Chevrolet,Prata
109723,DAC40B89,VW,Vermelho
107589,DCA52B89,Fiat,Branco
100505,FFD87B89,Chevrolet,Prata
102857,EFB42B89,Toyota,Azul Claro
105118,DEC53B89,VW,Prata
107367,CDD25B89,VW,Azul Claro
101738,EFC11B89,VW,Vermelho
106630,AED50B89,Honda,Vermelho
107730,CFD14B89,Chevrolet,Vermelho
107793,FBA67B89,Chevrolet,Vermelho
102111,BBF22B89,Honda,Prata
105749,FEC19B89,Honda,Branco
